reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,processed_text,tokens,tokens_cleaned,tokens_stemmed,label
6bc64903-67fc-45b2-8223-0df4ee0dd9e2,Tira Nur afni,https://play-lh.googleusercontent.com/a-/ALV-UjXfTRb7eS_3I1LWVme6fw5fVhEry9Vb__LkkcwITCwCHJHRqTlO,"Harga tidak efisien, padahal jalur pergi dan pulang sama, jadi terpaksa pake aplikasi lain kalo mau pulang kerumah. Karna perbedaan harganya. Udh jadi langganan bukan makin hemat malah makin boros🥲",3,22,5.315.0,2024-08-05 16:44:51,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏",2024-08-05 20:46:05,5.315.0,harga efisien padahal jalur pergi pulang sama jadi paksa pake aplikasi kalo mau pulang rumah karna beda harga udh jadi langgan bukan makin hemat malah makin boros,"['harga', 'tidak', 'efisien', 'padahal', 'jalur', 'pergi', 'dan', 'pulang', 'sama', 'jadi', 'terpaksa', 'pake', 'aplikasi', 'lain', 'kalo', 'mau', 'pulang', 'kerumah', 'karna', 'perbedaan', 'harganya', 'udh', 'jadi', 'langganan', 'bukan', 'makin', 'hemat', 'malah', 'makin', 'boros🥲']","['harga', 'efisien', 'padahal', 'jalur', 'pergi', 'pulang', 'sama', 'jadi', 'terpaksa', 'pake', 'aplikasi', 'kalo', 'mau', 'pulang', 'kerumah', 'karna', 'perbedaan', 'harganya', 'udh', 'jadi', 'langganan', 'bukan', 'makin', 'hemat', 'malah', 'makin', 'boros🥲']","['harga', 'efisien', 'padahal', 'jalur', 'pergi', 'pulang', 'sama', 'jadi', 'paksa', 'pake', 'aplikasi', 'kalo', 'mau', 'pulang', 'rumah', 'karna', 'beda', 'harga', 'udh', 'jadi', 'langgan', 'bukan', 'makin', 'hemat', 'malah', 'makin', 'boros']",negative
976eb2cc-f0de-46e9-b615-eda8bb771f57,Afrizal Feiqi,https://play-lh.googleusercontent.com/a-/ALV-UjUv9zJT8ONfdsRLikL1nTEjCHv4CkEz9N5Zj8tZ34rjG6bMxohJ,"Aplikasinya udah membantu dan bekerja dengan baik, cuma ada 1 kendala dimana kalau ada note atau catatan tidak bisa chat ke toko langsung/karena adanya kehabisan stock barang, alhasil saya dapat makanan yang tidak sesuai dengan keinginan saya. Mohon diperbaiki kembali sistem seperti itu supaya tidak terjadi ketidak sesuaiannya keinginan pembeli dengan barang yang didapat",2,35,5.308.0,2024-06-05 22:15:01,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏",2024-06-06 07:20:40,5.308.0,aplikasi udah bantu kerja baik cuma kendala kalau note catat chat toko langsungkarena ada habis stock barang alhasil makan sesuai ingin mohon baik sistem jadi tidak sesuai ingin beli barang dapat,"['aplikasinya', 'udah', 'membantu', 'dan', 'bekerja', 'dengan', 'baik', 'cuma', 'ada', 'kendala', 'dimana', 'kalau', 'ada', 'note', 'atau', 'catatan', 'tidak', 'bisa', 'chat', 'ke', 'toko', 'langsungkarena', 'adanya', 'kehabisan', 'stock', 'barang', 'alhasil', 'saya', 'dapat', 'makanan', 'yang', 'tidak', 'sesuai', 'dengan', 'keinginan', 'saya', 'mohon', 'diperbaiki', 'kembali', 'sistem', 'seperti', 'itu', 'supaya', 'tidak', 'terjadi', 'ketidak', 'sesuaiannya', 'keinginan', 'pembeli', 'dengan', 'barang', 'yang', 'didapat']","['aplikasinya', 'udah', 'membantu', 'bekerja', 'baik', 'cuma', 'kendala', 'kalau', 'note', 'catatan', 'chat', 'toko', 'langsungkarena', 'adanya', 'kehabisan', 'stock', 'barang', 'alhasil', 'makanan', 'sesuai', 'keinginan', 'mohon', 'diperbaiki', 'sistem', 'terjadi', 'ketidak', 'sesuaiannya', 'keinginan', 'pembeli', 'barang', 'didapat']","['aplikasi', 'udah', 'bantu', 'kerja', 'baik', 'cuma', 'kendala', 'kalau', 'note', 'catat', 'chat', 'toko', 'langsungkarena', 'ada', 'habis', 'stock', 'barang', 'alhasil', 'makan', 'sesuai', 'ingin', 'mohon', 'baik', 'sistem', 'jadi', 'tidak', 'sesuai', 'ingin', 'beli', 'barang', 'dapat']",negative
a659dc5a-d8fa-4c2f-9a42-baadb764a2f7,Jonathan Penayungan Agus,https://play-lh.googleusercontent.com/a-/ALV-UjVBfMRNCnleZHMxiE1imckSgR53p3UJH0sEoJoDlifViSthtuI4,"Kualitas driver lebih baik dibandingkan driver gocar, jauh lebih responsif dan terpercaya. Namun tampilan terbaru grab cukup mengganggu karena tidak bisa lagi melihat nominal saldo ovo di menu utama",4,13,5.315.0,2024-08-04 06:14:49,"Maaf jd bikin gak nyaman ya Kak ☹️,
Untuk penanganan kendala maupun pertanyaannya, agar lebih cepat ditangani bs Kakak sampaikan melalui DM atau Personal Message di:
Twitter: @GrabID, Facebook: Grab atau melalui Help Center pd aplikasi Grab ya.

Nantinya ada tim kami yang akan dgn senang hati bantu Kakak. Terima kasih 🙏",2021-05-04 10:39:33,5.315.0,kualitas driver lebih baik banding driver gocar jauh lebih responsif percaya tampil baru grab cukup ganggu lihat nominal saldo ovo menu utama,"['kualitas', 'driver', 'lebih', 'baik', 'dibandingkan', 'driver', 'gocar', 'jauh', 'lebih', 'responsif', 'dan', 'terpercaya', 'namun', 'tampilan', 'terbaru', 'grab', 'cukup', 'mengganggu', 'karena', 'tidak', 'bisa', 'lagi', 'melihat', 'nominal', 'saldo', 'ovo', 'di', 'menu', 'utama']","['kualitas', 'driver', 'lebih', 'baik', 'dibandingkan', 'driver', 'gocar', 'jauh', 'lebih', 'responsif', 'terpercaya', 'tampilan', 'terbaru', 'grab', 'cukup', 'mengganggu', 'melihat', 'nominal', 'saldo', 'ovo', 'menu', 'utama']","['kualitas', 'driver', 'lebih', 'baik', 'banding', 'driver', 'gocar', 'jauh', 'lebih', 'responsif', 'percaya', 'tampil', 'baru', 'grab', 'cukup', 'ganggu', 'lihat', 'nominal', 'saldo', 'ovo', 'menu', 'utama']",negative
021412ff-46e5-4d6e-b2ce-8d25ff6197c7,Riiaa,https://play-lh.googleusercontent.com/a/ACg8ocIahIxvp2c3fJIqpN70f_3G0QcpeZZdxZX95R8V46JVwlLlM8g=mo,"Aplikasi bagus, mudah dan cepat. Cuma harga dia sangat mahal di time² hujan, weekend dan malam hari. Selain itu dia bagi map yg susah dan rute yg jauh ataupun rute² yg sering jammed.",3,54,5.312.0,2024-07-04 07:27:52,,,5.312.0,aplikasi bagus mudah cepat cuma harga sangat mahal time hujan weekend malam hari map yg susah rute yg jauh atau rute yg sering jammed,"['aplikasi', 'bagus', 'mudah', 'dan', 'cepat', 'cuma', 'harga', 'dia', 'sangat', 'mahal', 'di', 'time²', 'hujan', 'weekend', 'dan', 'malam', 'hari', 'selain', 'itu', 'dia', 'bagi', 'map', 'yg', 'susah', 'dan', 'rute', 'yg', 'jauh', 'ataupun', 'rute²', 'yg', 'sering', 'jammed']","['aplikasi', 'bagus', 'mudah', 'cepat', 'cuma', 'harga', 'sangat', 'mahal', 'time²', 'hujan', 'weekend', 'malam', 'hari', 'map', 'yg', 'susah', 'rute', 'yg', 'jauh', 'ataupun', 'rute²', 'yg', 'sering', 'jammed']","['aplikasi', 'bagus', 'mudah', 'cepat', 'cuma', 'harga', 'sangat', 'mahal', 'time', 'hujan', 'weekend', 'malam', 'hari', 'map', 'yg', 'susah', 'rute', 'yg', 'jauh', 'atau', 'rute', 'yg', 'sering', 'jammed']",negative
14e1a9cb-88bd-4189-8977-5d8164f2ab2b,Rista Agustina,https://play-lh.googleusercontent.com/a/ACg8ocIhmE9usWbGaoSksgxvLECdVyybAkOeQnmdJRtErVSCrY8vNQ=mo,"Perjalanannya oke sih lancar, dan juga dari awal saya menginstal aplikasi ini allamdulilah sih gak ada ngelag, bug atau apa tapi pas udah lama pake aplikasi ini selalu ngelag dan keluar sendiri, tapi saya coba ke aplikasi lain baik baik aja dan gak ada ngelag atau apa,,,,, tolong diperbaiki lagi yak 😭🙏🙏🙏😭😭😭",5,155,5.314.0,2024-07-24 15:03:50,"Hi kak, maaf ya atas ketidaknyamanannya. Terkait kendala yang terjadi ketika menggunakan aplikasi Grab agar kami bisa bantu pengecekan lebih lanjut silakan pilih keluhan yang sesuai di link berikut ya https://grb.to/consumeridhelpcenter . Terima kasih 🙏 - Jaenal",2024-07-25 07:20:34,5.314.0,jalan oke sih lancar awal menginstal aplikasi allamdulilah sih gak ngelag bug apa pas udah lama pake aplikasi selalu ngelag keluar sendiri coba aplikasi baik baik aja gak ngelag apa baik yak ,"['perjalanannya', 'oke', 'sih', 'lancar', 'dan', 'juga', 'dari', 'awal', 'saya', 'menginstal', 'aplikasi', 'ini', 'allamdulilah', 'sih', 'gak', 'ada', 'ngelag', 'bug', 'atau', 'apa', 'tapi', 'pas', 'udah', 'lama', 'pake', 'aplikasi', 'ini', 'selalu', 'ngelag', 'dan', 'keluar', 'sendiri', 'tapi', 'saya', 'coba', 'ke', 'aplikasi', 'lain', 'baik', 'baik', 'aja', 'dan', 'gak', 'ada', 'ngelag', 'atau', 'apa', 'tolong', 'diperbaiki', 'lagi', 'yak', '😭🙏🙏🙏😭😭😭']","['perjalanannya', 'oke', 'sih', 'lancar', 'awal', 'menginstal', 'aplikasi', 'allamdulilah', 'sih', 'gak', 'ngelag', 'bug', 'apa', 'pas', 'udah', 'lama', 'pake', 'aplikasi', 'selalu', 'ngelag', 'keluar', 'sendiri', 'coba', 'aplikasi', 'baik', 'baik', 'aja', 'gak', 'ngelag', 'apa', 'diperbaiki', 'yak', '😭🙏🙏🙏😭😭😭']","['jalan', 'oke', 'sih', 'lancar', 'awal', 'menginstal', 'aplikasi', 'allamdulilah', 'sih', 'gak', 'ngelag', 'bug', 'apa', 'pas', 'udah', 'lama', 'pake', 'aplikasi', 'selalu', 'ngelag', 'keluar', 'sendiri', 'coba', 'aplikasi', 'baik', 'baik', 'aja', 'gak', 'ngelag', 'apa', 'baik', 'yak', '']",negative
2750ba8c-703b-47d3-825e-c103a3b0c05e,Elmira aqila Shafeeqa k.,https://play-lh.googleusercontent.com/a-/ALV-UjXJvUyMrDevMzyAeDer9k46TWIDToPyjwlTyzrrZaYwr56tP7i_,"Nipu jir, pesan XL yang datang Honda beat💀 percuma bayar lebih, Banyak yg nipu, (ga sesuai deskripsi). contoh nya: kendaraan, wajah driver dan plat nomor. Kita kan gunain sarana transportasi gini hati-hati, kalo ga sesuai deskripsi.. emang boleh dipercaya? Di perbaiki lagi dong sistem nya.. Saya pernah ditegur, ""dek, jangan pesen grab biasa, pesen yang XL"" Tapi, masa pas pesen yg XL dapatnya yang biasa? Kita kan bayar lebih demi diri sendiri dan driver.. malah di PHP, parah nih",2,18,5.317.0,2024-08-07 13:35:13,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏",2024-08-07 15:06:31,5.317.0,nipu jir pesan xl datang honda beat percuma bayar lebih banyak yg nipu ga sesuai deskripsi contoh nya kendara wajah driver plat nomor kan gunain sarana transportasi gin hatihati kalo ga sesuai deskripsi emang percaya baik dong sistem nya pernah tegur dek jangan sen grab biasa sen xl masa pas sen yg xl dapat biasa kan bayar lebih diri sendiri driver malah php parah nih,"['nipu', 'jir', 'pesan', 'xl', 'yang', 'datang', 'honda', 'beat💀', 'percuma', 'bayar', 'lebih', 'banyak', 'yg', 'nipu', 'ga', 'sesuai', 'deskripsi', 'contoh', 'nya', 'kendaraan', 'wajah', 'driver', 'dan', 'plat', 'nomor', 'kita', 'kan', 'gunain', 'sarana', 'transportasi', 'gini', 'hatihati', 'kalo', 'ga', 'sesuai', 'deskripsi', 'emang', 'boleh', 'dipercaya', 'di', 'perbaiki', 'lagi', 'dong', 'sistem', 'nya', 'saya', 'pernah', 'ditegur', 'dek', 'jangan', 'pesen', 'grab', 'biasa', 'pesen', 'yang', 'xl', 'tapi', 'masa', 'pas', 'pesen', 'yg', 'xl', 'dapatnya', 'yang', 'biasa', 'kita', 'kan', 'bayar', 'lebih', 'demi', 'diri', 'sendiri', 'dan', 'driver', 'malah', 'di', 'php', 'parah', 'nih']","['nipu', 'jir', 'pesan', 'xl', 'datang', 'honda', 'beat💀', 'percuma', 'bayar', 'lebih', 'banyak', 'yg', 'nipu', 'ga', 'sesuai', 'deskripsi', 'contoh', 'nya', 'kendaraan', 'wajah', 'driver', 'plat', 'nomor', 'kan', 'gunain', 'sarana', 'transportasi', 'gini', 'hatihati', 'kalo', 'ga', 'sesuai', 'deskripsi', 'emang', 'dipercaya', 'perbaiki', 'dong', 'sistem', 'nya', 'pernah', 'ditegur', 'dek', 'jangan', 'pesen', 'grab', 'biasa', 'pesen', 'xl', 'masa', 'pas', 'pesen', 'yg', 'xl', 'dapatnya', 'biasa', 'kan', 'bayar', 'lebih', 'diri', 'sendiri', 'driver', 'malah', 'php', 'parah', 'nih']","['nipu', 'jir', 'pesan', 'xl', 'datang', 'honda', 'beat', 'percuma', 'bayar', 'lebih', 'banyak', 'yg', 'nipu', 'ga', 'sesuai', 'deskripsi', 'contoh', 'nya', 'kendara', 'wajah', 'driver', 'plat', 'nomor', 'kan', 'gunain', 'sarana', 'transportasi', 'gin', 'hatihati', 'kalo', 'ga', 'sesuai', 'deskripsi', 'emang', 'percaya', 'baik', 'dong', 'sistem', 'nya', 'pernah', 'tegur', 'dek', 'jangan', 'sen', 'grab', 'biasa', 'sen', 'xl', 'masa', 'pas', 'sen', 'yg', 'xl', 'dapat', 'biasa', 'kan', 'bayar', 'lebih', 'diri', 'sendiri', 'driver', 'malah', 'php', 'parah', 'nih']",negative
b97459f6-0df4-4134-9dd0-a3b8696173a2,이지Izy,https://play-lh.googleusercontent.com/a-/ALV-UjXDpWCQTYwZjnWRC_gQjDX1S4v_kEsz1l1y5Bg04Pj8l2EITJfw,Sekarang setiap aku pesan grabfood selalu dapat drivernya yang pesanannya lebih dari 1 pdhal aku pakai yg harga standart bukan hemat. Jadinya aku harus nunggu 1 jam lebih cuma buat makanan dtg. Aku pesan jam 10 sampai di rumah 11.30 🤦‍♀️🤦‍♀️,3,23,5.315.0,2024-08-02 11:22:35,"Maaf ya atas ketidaknyamanan yang terjadi.
Kalau Kakak memiliki kendala saat menggunakan aplikasi Grab atau tidak nyaman dengan pelayanan kami silakan pilih keluhan yang sesuai di link berikut ya https://grb.to/consumeridhelpcenter . Terima kasih",2024-08-03 15:30:02,5.315.0,sekarang aku pesan grabfood selalu drivernya pesan lebih pdhal aku pakai yg harga standart bukan hemat jadi aku nunggu jam lebih cuma buat makan dtg aku pesan jam rumah ,"['sekarang', 'setiap', 'aku', 'pesan', 'grabfood', 'selalu', 'dapat', 'drivernya', 'yang', 'pesanannya', 'lebih', 'dari', 'pdhal', 'aku', 'pakai', 'yg', 'harga', 'standart', 'bukan', 'hemat', 'jadinya', 'aku', 'harus', 'nunggu', 'jam', 'lebih', 'cuma', 'buat', 'makanan', 'dtg', 'aku', 'pesan', 'jam', 'sampai', 'di', 'rumah', '🤦\u200d♀️🤦\u200d♀️']","['sekarang', 'aku', 'pesan', 'grabfood', 'selalu', 'drivernya', 'pesanannya', 'lebih', 'pdhal', 'aku', 'pakai', 'yg', 'harga', 'standart', 'bukan', 'hemat', 'jadinya', 'aku', 'nunggu', 'jam', 'lebih', 'cuma', 'buat', 'makanan', 'dtg', 'aku', 'pesan', 'jam', 'rumah', '🤦\u200d♀️🤦\u200d♀️']","['sekarang', 'aku', 'pesan', 'grabfood', 'selalu', 'drivernya', 'pesan', 'lebih', 'pdhal', 'aku', 'pakai', 'yg', 'harga', 'standart', 'bukan', 'hemat', 'jadi', 'aku', 'nunggu', 'jam', 'lebih', 'cuma', 'buat', 'makan', 'dtg', 'aku', 'pesan', 'jam', 'rumah', '']",negative
bdca5120-3f47-417d-ab57-aeaa1b9bbdad,Phepy Thecityzens,https://play-lh.googleusercontent.com/a/ACg8ocLm-lT73sdhkRR5hh1dc7CEHFFgbk4EhaKWsjbr6eA1DgCNlg=mo,Tolong perbaiki pembayaran Qris. Sering eror. Dan tambahin fitur tambah galeri buat yg mau bayar Qris lewat galeri. (Poto yang dikirim) Jadi ga harus pake 2 hp buat bayarnya.,3,40,5.308.0,2024-06-07 05:27:10,"Halo Kak, maaf ya jadi bikin nggak nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang, maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya. Terima kasih 🙏
",2024-06-07 13:14:09,5.308.0,baik bayar qris sering eror tambahin fitur tambah galeri buat yg mau bayar qris lewat galeri poto kirim jadi ga pake hp buat bayar,"['tolong', 'perbaiki', 'pembayaran', 'qris', 'sering', 'eror', 'dan', 'tambahin', 'fitur', 'tambah', 'galeri', 'buat', 'yg', 'mau', 'bayar', 'qris', 'lewat', 'galeri', 'poto', 'yang', 'dikirim', 'jadi', 'ga', 'harus', 'pake', 'hp', 'buat', 'bayarnya']","['perbaiki', 'pembayaran', 'qris', 'sering', 'eror', 'tambahin', 'fitur', 'tambah', 'galeri', 'buat', 'yg', 'mau', 'bayar', 'qris', 'lewat', 'galeri', 'poto', 'dikirim', 'jadi', 'ga', 'pake', 'hp', 'buat', 'bayarnya']","['baik', 'bayar', 'qris', 'sering', 'eror', 'tambahin', 'fitur', 'tambah', 'galeri', 'buat', 'yg', 'mau', 'bayar', 'qris', 'lewat', 'galeri', 'poto', 'kirim', 'jadi', 'ga', 'pake', 'hp', 'buat', 'bayar']",negative
9e54584d-d015-451e-b658-8c666e4dcecd,Kayko Arva,https://play-lh.googleusercontent.com/a-/ALV-UjVa9IFX-_HG5MvCzxDBAssWVxgI_uFn0mGIpG7LUR10BW2x3IU,"Tolonglah, adakan fitur agar bisa memilih driver kita sendiri, supaya bisa melihat driver yang jaraknya lebih dekat dari kita. Saya hampir telat karena driver terlalu jauh. 😡",1,66,5.317.0,2024-08-12 06:59:12,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏",2024-05-27 12:21:12,5.317.0,tolong adakan fitur pilih driver sendiri lihat driver jarak lebih dekat hampir telat driver terlalu jauh ,"['tolonglah', 'adakan', 'fitur', 'agar', 'bisa', 'memilih', 'driver', 'kita', 'sendiri', 'supaya', 'bisa', 'melihat', 'driver', 'yang', 'jaraknya', 'lebih', 'dekat', 'dari', 'kita', 'saya', 'hampir', 'telat', 'karena', 'driver', 'terlalu', 'jauh', '😡']","['tolonglah', 'adakan', 'fitur', 'memilih', 'driver', 'sendiri', 'melihat', 'driver', 'jaraknya', 'lebih', 'dekat', 'hampir', 'telat', 'driver', 'terlalu', 'jauh', '😡']","['tolong', 'adakan', 'fitur', 'pilih', 'driver', 'sendiri', 'lihat', 'driver', 'jarak', 'lebih', 'dekat', 'hampir', 'telat', 'driver', 'terlalu', 'jauh', '']",negative
34a67b4e-d5d1-44da-aebb-13e4a3aa6c51,Ilham Kurniawan,https://play-lh.googleusercontent.com/a-/ALV-UjWLTrw41bBGtYOtIx64dPjHmYi9YONih_D0JezU-uP4FmjTA6IN,"Alamat tersimpan tidak otomatis terganti. Padahal lokasi saya sudah saya aktifkan. Sudah 4 kali saya mengalami hal ini. Jadi merugikan konsumen. Walaupun memang ada kesalahan konsumen tidak mengecek lagi, fakta bahwa alamat tersimpan tidak otomatis terganti jadi fitur yang kurang berguna. Tolong ini bisa diperbaiki. Atau kalau tidak diberi notifikasi kalau alamat otomatis diaktifkan atau gimana.",1,37,5.310.0,2024-06-22 14:01:51,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya.Terima kasih 🙏",2024-06-23 19:53:52,5.310.0,alamat simpan otomatis ganti padahal lokasi aktif kali alami jadi rugi konsumen walaupun memang salah konsumen ecek fakta alamat simpan otomatis ganti jadi fitur kurang guna baik kalau beri notifikasi kalau alamat otomatis aktif gimana,"['alamat', 'tersimpan', 'tidak', 'otomatis', 'terganti', 'padahal', 'lokasi', 'saya', 'sudah', 'saya', 'aktifkan', 'sudah', 'kali', 'saya', 'mengalami', 'hal', 'ini', 'jadi', 'merugikan', 'konsumen', 'walaupun', 'memang', 'ada', 'kesalahan', 'konsumen', 'tidak', 'mengecek', 'lagi', 'fakta', 'bahwa', 'alamat', 'tersimpan', 'tidak', 'otomatis', 'terganti', 'jadi', 'fitur', 'yang', 'kurang', 'berguna', 'tolong', 'ini', 'bisa', 'diperbaiki', 'atau', 'kalau', 'tidak', 'diberi', 'notifikasi', 'kalau', 'alamat', 'otomatis', 'diaktifkan', 'atau', 'gimana']","['alamat', 'tersimpan', 'otomatis', 'terganti', 'padahal', 'lokasi', 'aktifkan', 'kali', 'mengalami', 'jadi', 'merugikan', 'konsumen', 'walaupun', 'memang', 'kesalahan', 'konsumen', 'mengecek', 'fakta', 'alamat', 'tersimpan', 'otomatis', 'terganti', 'jadi', 'fitur', 'kurang', 'berguna', 'diperbaiki', 'kalau', 'diberi', 'notifikasi', 'kalau', 'alamat', 'otomatis', 'diaktifkan', 'gimana']","['alamat', 'simpan', 'otomatis', 'ganti', 'padahal', 'lokasi', 'aktif', 'kali', 'alami', 'jadi', 'rugi', 'konsumen', 'walaupun', 'memang', 'salah', 'konsumen', 'ecek', 'fakta', 'alamat', 'simpan', 'otomatis', 'ganti', 'jadi', 'fitur', 'kurang', 'guna', 'baik', 'kalau', 'beri', 'notifikasi', 'kalau', 'alamat', 'otomatis', 'aktif', 'gimana']",negative
93f42006-dea3-427d-8310-b213bed1c8d2,Jehezkiel Wowiling,https://play-lh.googleusercontent.com/a-/ALV-UjV8wg5-ahar-kRFQ0HDjmV82KtO_j34hE2RooJbOugIieoZIkqY,"Akun saya sudah Platinum, tetapi pengantaran grabfood sangat lama, info driver krn ada order double dalam waktu bersamaan. Saya bayar ongkos driver cukup mahal tetapi diantar sangat lama. Kecewa saya",1,16,5.310.0,2024-07-06 22:17:04,Maaf ya atas ketidaknyamanan yang terjadi. Kalau Kakak memiliki kendala saat menggunakan aplikasi Grab atau tidak nyaman dengan pelayanan kami silakan pilih keluhan yang sesuai di link berikut ya https://grb.to/consumeridhelpcenter . Terima kasih,2024-07-07 13:47:00,5.310.0,akun platinum antar grabfood sangat lama info driver krn order double waktu sama bayar ongkos driver cukup mahal antar sangat lama kecewa,"['akun', 'saya', 'sudah', 'platinum', 'tetapi', 'pengantaran', 'grabfood', 'sangat', 'lama', 'info', 'driver', 'krn', 'ada', 'order', 'double', 'dalam', 'waktu', 'bersamaan', 'saya', 'bayar', 'ongkos', 'driver', 'cukup', 'mahal', 'tetapi', 'diantar', 'sangat', 'lama', 'kecewa', 'saya']","['akun', 'platinum', 'pengantaran', 'grabfood', 'sangat', 'lama', 'info', 'driver', 'krn', 'order', 'double', 'waktu', 'bersamaan', 'bayar', 'ongkos', 'driver', 'cukup', 'mahal', 'diantar', 'sangat', 'lama', 'kecewa']","['akun', 'platinum', 'antar', 'grabfood', 'sangat', 'lama', 'info', 'driver', 'krn', 'order', 'double', 'waktu', 'sama', 'bayar', 'ongkos', 'driver', 'cukup', 'mahal', 'antar', 'sangat', 'lama', 'kecewa']",negative
f115b703-abd3-4b51-947e-8c82998f6494,Afi Desta R.,https://play-lh.googleusercontent.com/a-/ALV-UjXrHY_XRAyYYD4NOExxxxV4lnKK8YJT61M1T5MeBUZZtBQalVtF,"saya tidak bisa membatalkan pesanan makanan, baik dari pihak resto pun ngga bisa juga, jadi pesanan saya cuma mental mental di take pengemudi yang berbeda-beda sampai 3x, seharusnya ada batas pilihan untuk membatalkan baik dari resto/pembeli",1,12,5.315.0,2024-07-29 12:34:28,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya. Terima kasih 🙏
",2024-07-30 04:14:58,5.315.0,batal pesan makan baik pihak resto ngga jadi pesan cuma mental mental take kemudi berbedabeda x batas pilih batal baik restopembeli,"['saya', 'tidak', 'bisa', 'membatalkan', 'pesanan', 'makanan', 'baik', 'dari', 'pihak', 'resto', 'pun', 'ngga', 'bisa', 'juga', 'jadi', 'pesanan', 'saya', 'cuma', 'mental', 'mental', 'di', 'take', 'pengemudi', 'yang', 'berbedabeda', 'sampai', 'x', 'seharusnya', 'ada', 'batas', 'pilihan', 'untuk', 'membatalkan', 'baik', 'dari', 'restopembeli']","['membatalkan', 'pesanan', 'makanan', 'baik', 'pihak', 'resto', 'ngga', 'jadi', 'pesanan', 'cuma', 'mental', 'mental', 'take', 'pengemudi', 'berbedabeda', 'x', 'batas', 'pilihan', 'membatalkan', 'baik', 'restopembeli']","['batal', 'pesan', 'makan', 'baik', 'pihak', 'resto', 'ngga', 'jadi', 'pesan', 'cuma', 'mental', 'mental', 'take', 'kemudi', 'berbedabeda', 'x', 'batas', 'pilih', 'batal', 'baik', 'restopembeli']",negative
352a7aef-b476-45ce-bb2e-9ff5f41a5df7,Rania Ghina,https://play-lh.googleusercontent.com/a-/ALV-UjXr7TmdXCK8Za5-Dc6H-MNOyjEg6OazpyaZb_8Z2oMcFe2AXBRyeA,"Kasi fitur Tip untuk transaksi Tunai juga lah, saya mau kasi tip jadi ga bisa! Padahal berguna juga kalau ada kurang2 dan ga bawa cash kita bisa kasi lewat tip, di GoJek bisa loh masa di Grab ga bisa.",3,21,5.317.0,2024-08-14 06:40:46,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya. Terima kasih 🙏
",2024-08-17 17:28:23,5.317.0,kasi fitur tip transaksi tunai lah mau kasi tip jadi ga padahal guna kalau kurang ga bawa cash kasi lewat tip gojek loh masa grab ga,"['kasi', 'fitur', 'tip', 'untuk', 'transaksi', 'tunai', 'juga', 'lah', 'saya', 'mau', 'kasi', 'tip', 'jadi', 'ga', 'bisa', 'padahal', 'berguna', 'juga', 'kalau', 'ada', 'kurang', 'dan', 'ga', 'bawa', 'cash', 'kita', 'bisa', 'kasi', 'lewat', 'tip', 'di', 'gojek', 'bisa', 'loh', 'masa', 'di', 'grab', 'ga', 'bisa']","['kasi', 'fitur', 'tip', 'transaksi', 'tunai', 'lah', 'mau', 'kasi', 'tip', 'jadi', 'ga', 'padahal', 'berguna', 'kalau', 'kurang', 'ga', 'bawa', 'cash', 'kasi', 'lewat', 'tip', 'gojek', 'loh', 'masa', 'grab', 'ga']","['kasi', 'fitur', 'tip', 'transaksi', 'tunai', 'lah', 'mau', 'kasi', 'tip', 'jadi', 'ga', 'padahal', 'guna', 'kalau', 'kurang', 'ga', 'bawa', 'cash', 'kasi', 'lewat', 'tip', 'gojek', 'loh', 'masa', 'grab', 'ga']",negative
